HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.460633 0.981392 0.001517 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.461095 0.985288 0.001527 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.461555 0.983346 0.001527 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.462017 0.986454 0.001540 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.462477 0.986387 0.001547 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.462937 0.984457 0.001530 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.463400 0.981507 0.001522 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.463862 0.988577 0.001541 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.464324 0.984944 0.001541 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.464785 0.988119 0.001546 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.465246 0.988158 0.001558 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.465709 0.984513 0.001553 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.466171 0.984222 0.001551 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.466633 0.984904 0.001554 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.467096 0.982711 0.001501 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.467559 0.985243 0.001533 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.468023 0.986730 0.001512 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.468486 0.981814 0.001518 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.468950 0.984301 0.001507 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.469415 0.983573 0.001515 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.469880 0.983520 0.001520 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.470347 0.982365 0.001521 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.470813 0.982628 0.001537 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.471281 0.985665 0.001535 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.471748 0.985316 0.001540 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.472216 0.982625 0.001542 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.472686 0.982649 0.001538 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.473155 0.982229 0.001540 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.473625 0.984983 0.001534 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.474098 0.982809 0.001530 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.474574 0.983028 0.001567 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.475047 0.985429 0.001531 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.475520 0.985698 0.001549 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.475989 0.983997 0.001530 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.476450 0.985026 0.001530 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.476908 0.983840 0.001532 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.477370 0.984860 0.001544 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.477831 0.984953 0.001540 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.478292 0.982507 0.001527 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.478755 0.982083 0.001543 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.479218 0.985758 0.001544 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.479682 0.987134 0.001544 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.480145 0.983455 0.001544 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.480608 0.984169 0.001554 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.481072 0.986381 0.001568 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.481534 0.981985 0.001559 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.481996 0.984424 0.001570 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.482457 0.984454 0.001557 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.482917 0.983758 0.001553 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.483383 0.981721 0.001533 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.483845 0.983925 0.001539 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.484309 0.981794 0.001538 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.484770 0.981124 0.001549 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.485235 0.985700 0.001566 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.485698 0.985336 0.001550 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.486163 0.982077 0.001536 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.486628 0.985443 0.001568 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.487092 0.985868 0.001560 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.487559 0.985208 0.001556 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.488025 0.981872 0.001559 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.488511 0.984783 0.001561 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.488973 0.982378 0.001549 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.489435 0.986553 0.001556 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.489896 0.982471 0.001542 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.490359 0.985132 0.001544 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.490820 0.985027 0.001548 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.491283 0.983598 0.001560 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.491745 0.982058 0.001553 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.492208 0.984680 0.001556 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.492673 0.987799 0.001575 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.493137 0.983944 0.001564 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.493602 0.984237 0.001572 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.494069 0.983625 0.001571 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.494534 0.988389 0.001577 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.494999 0.983987 0.001574 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.495467 0.984354 0.001586 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.495934 0.982850 0.001559 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.496401 0.981504 0.001566 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.496869 0.985781 0.001573 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.497339 0.983562 0.001574 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.497809 0.985520 0.001582 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.498280 0.984018 0.001569 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.498751 0.983527 0.001559 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.499225 0.987540 0.001587 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.499698 0.981742 0.001573 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.500173 0.982701 0.001566 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.500647 0.983412 0.001573 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.501123 0.989078 0.001601 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.501599 0.986626 0.001580 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.502075 0.985224 0.001591 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.502567 0.986028 0.001603 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.503022 0.982862 0.001602 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.503483 0.983775 0.001609 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.503942 0.985592 0.001601 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.504405 0.986149 0.001611 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.504868 0.984156 0.001622 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.505331 0.982838 0.001621 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.505793 0.985516 0.001655 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.506257 0.984584 0.001665 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.506721 0.983582 0.001681 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.507185 0.985236 0.001713 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.507649 0.985283 0.001732 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.508116 0.988808 0.001746 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.508582 0.985813 0.001771 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.509048 0.982142 0.001777 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.509515 0.985536 0.001774 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.509983 0.987635 0.001811 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.510456 0.985545 0.001834 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.510926 0.984544 0.001859 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.511395 0.986379 0.001873 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.511867 0.986365 0.001902 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.512338 0.988067 0.001942 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.512810 0.988382 0.001970 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.513285 0.985328 0.002001 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.513758 0.985068 0.002036 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.514222 0.987378 0.002079 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.514688 0.986214 0.002110 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.515148 0.989774 0.002158 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.515608 0.988115 0.002164 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.516068 0.988524 0.002233 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.516529 0.985391 0.002277 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.516991 0.987281 0.002281 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.517453 0.990607 0.002313 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.517916 0.990138 0.002323 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.518379 0.988720 0.002394 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.518842 0.994225 0.002426 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.519309 0.985978 0.001947 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.519775 0.987650 0.001596 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.520241 0.989420 0.001592 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.520703 0.989545 0.001614 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.521167 0.990117 0.001602 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.521628 0.990027 0.001593 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.522090 0.992660 0.001615 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.522552 0.990784 0.001596 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.523015 0.991432 0.001597 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.523477 0.998756 0.001606 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.523941 0.997839 0.001599 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.524405 0.995485 0.001597 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.524870 0.994690 0.001621 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.525335 0.994535 0.001609 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.525800 0.995885 0.001614 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.526266 0.999290 0.001627 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.526734 0.997505 0.001644 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.527200 1.000795 0.001631 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.527669 0.996860 0.001645 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.528137 0.994899 0.001619 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.528607 0.995704 0.001637 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.529078 1.001136 0.001649 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.529547 0.997929 0.001644 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.530023 0.998405 0.001653 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.530489 0.999104 0.001637 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.530950 1.002091 0.001647 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.531411 1.000041 0.001675 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.531872 0.997932 0.001642 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.532335 0.996500 0.001649 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.532797 1.001383 0.001667 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.533260 1.001373 0.001659 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.533723 1.000712 0.001654 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.534187 1.003818 0.001683 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.534652 1.002192 0.001681 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.535118 1.001860 0.001664 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.535582 0.995492 0.001661 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.536045 1.000721 0.001659 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.536504 0.999679 0.001675 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.536964 1.000870 0.001675 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.537427 0.995582 0.001663 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.537889 0.999810 0.001694 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.538351 1.000677 0.001689 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.538814 1.000705 0.001688 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.539277 0.994948 0.001666 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.539740 1.001244 0.001690 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.540203 0.999822 0.001678 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.540670 0.999333 0.001694 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.541134 1.005437 0.001710 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.541599 0.999058 0.001687 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.542068 1.002688 0.001713 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.542543 1.001740 0.001687 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.543005 0.999711 0.001696 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.543465 1.000141 0.001698 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.543998 1.000203 0.001698 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.544463 0.998920 0.001719 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.545015 1.000710 0.001711 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.545507 1.001969 0.001742 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.545976 1.004401 0.001738 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.546478 0.997485 0.001721 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.546942 0.995187 0.001699 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.547407 0.996707 0.001727 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.547875 1.003245 0.001736 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.548339 1.002457 0.001737 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.548809 1.002391 0.001752 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.549273 0.998625 0.001733 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.549736 0.996605 0.001715 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.550200 0.992308 0.001708 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.550665 0.998393 0.001741 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.551129 0.999558 0.001739 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.551596 1.003911 0.001704 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.552062 0.998162 0.001726 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.552567 1.004181 0.001740 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.553022 0.996542 0.001723 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.553481 1.002006 0.001742 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.553941 0.997971 0.001745 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.554402 0.999253 0.001751 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.559680 1.005491 0.001741 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.560624 0.997169 0.001745 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.561079 0.996492 0.001750 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.561542 1.002664 0.001754 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.562003 1.001536 0.001757 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.562464 1.001988 0.001760 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.562926 0.999589 0.001791 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.563387 1.001338 0.001782 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.563849 0.994290 0.001779 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.564312 1.000809 0.001793 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.564777 0.994455 0.001761 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.565240 0.999493 0.001839 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.565711 0.997852 0.001830 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.566212 1.004900 0.001819 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.566676 1.007006 0.001834 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.567142 0.996916 0.001829 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.567609 1.004316 0.001813 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.568076 1.000164 0.001828 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.568542 0.999209 0.001840 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.569009 0.997870 0.001821 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.569477 0.996535 0.001824 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.569947 1.000496 0.001819 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.570415 0.999703 0.001826 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.570885 1.000759 0.001826 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.571355 0.999560 0.001824 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.571828 1.000701 0.001841 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.572300 1.005357 0.001855 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.572772 0.996992 0.001838 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.573248 1.000973 0.001847 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.573723 0.994654 0.001851 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.574214 1.000342 0.001815 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.574755 1.000385 0.001860 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.575283 1.000404 0.001854 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.575762 1.011786 0.001897 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.576239 1.001894 0.001887 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.576719 1.000682 0.001872 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.577200 1.001228 0.001861 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.577683 0.995559 0.001854 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.578167 0.997088 0.001864 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.578650 1.003341 0.001895 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.579138 0.999564 0.001866 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.579626 0.996710 0.001873 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.580115 0.997751 0.001866 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.580604 0.997368 0.001887 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.581092 1.000650 0.001940 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.581583 0.997085 0.001900 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.582075 1.000502 0.001922 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.582566 0.999998 0.001908 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.583060 0.997106 0.001907 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.583553 0.998774 0.001915 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.584045 1.003213 0.001930 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.585031 1.000554 0.004178 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.585508 1.005020 0.001751 
HAT-P-23 CAHA Cousins-R 2015-08-28 2457263.585508 0.996526 0.001748 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.342718 0.992889 0.009725 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.343424 0.998506 0.009831 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.344142 0.997807 0.009691 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.344859 1.004004 0.009606 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.345565 0.991342 0.009674 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.346271 1.011727 0.009771 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.346977 1.000531 0.009674 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.347683 1.007500 0.009696 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.348389 0.978995 0.009374 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.349095 0.983723 0.009742 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.349813 1.014022 0.009669 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.350519 0.999183 0.009742 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.351225 1.006767 0.009558 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.351931 0.980618 0.009323 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.352637 0.996905 0.009621 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.353355 0.987323 0.009500 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.354072 0.984840 0.009546 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.354778 0.990556 0.009360 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.355484 0.984952 0.009144 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.356190 0.983360 0.009877 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.357116 0.992674 0.009926 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.357834 0.981438 0.009287 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.358540 0.983702 0.009273 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.359246 0.992236 0.009227 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.359952 0.989978 0.009488 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.360669 0.989646 0.009406 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.361375 0.977797 0.009074 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.362081 0.962042 0.009406 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.362799 0.987476 0.009454 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.363505 0.993759 0.009326 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.364211 0.974623 0.009401 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.364929 0.976091 0.009132 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.365635 0.984097 0.009592 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.366341 0.977527 0.009331 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.367047 0.978741 0.009101 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.367753 0.987842 0.009123 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.368470 0.984282 0.009307 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.369176 0.986400 0.009386 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.369894 0.985850 0.009205 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.370600 0.986961 0.009270 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.371306 0.998849 0.009882 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.372024 0.983983 0.009561 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.372730 0.987274 0.009273 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.373436 0.980674 0.009355 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.374153 0.979813 0.009227 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.374859 0.989106 0.009198 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.375565 0.985016 0.009299 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.376271 0.987951 0.009360 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.376977 0.977105 0.009314 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.377683 0.988761 0.009466 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.378389 0.993296 0.009159 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.379107 0.982572 0.009166 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.379813 0.989118 0.009362 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.380519 0.991603 0.009299 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.381236 0.985363 0.009367 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.381942 0.977088 0.009021 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.382648 0.989690 0.009193 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.383354 0.989084 0.009104 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.384060 0.978990 0.009029 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.384767 0.969403 0.008859 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.385484 0.983306 0.009357 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.386190 0.991521 0.009198 
HAT-P-23 T35  Bessel-R  2019-08-08 2458704.386908 0.971580 0.009082 
