0               1         2               3         4     5          6          7      8           9         10        11        12        13        14        15        16    17    18        19        20       21    22                                                  23
2458993.479213  0.001355  2458993.478847  0.001860  1198  0.007705   0.000062   Clear  Database    0.020236  0.001149  0.093448  0.079034  0.002711  0.014414  0.004695  1.30  2.76  0.005913  3.633517  BC00000  0     data/exo/HAT-P-37/Database/ETD-108/                 http://var2.astro.cz/ETD/etd.php?STARNAME=HAT-P-37&PLANET=b
2455644.941593  0.000221  2455644.941180  0.000380  1     0.000977   -0.000498  i'     Literature  0.018751  0.000169  0.096779  0.082076  0.000442  0.014703  0.000766  0.60  0.79  0.001106  0.841677  BC00000  0     data/exo/HAT-P-37/Literature/Bakos_20110324/        https://ui.adsabs.harvard.edu/abs/2012AJ....144...19B/abstract
2455658.928830  0.000279  2455658.928640  0.000530  6     0.001034   -0.000467  i'     Literature  0.018350  0.000222  0.094710  0.081672  0.000558  0.013038  0.000966  0.41  0.93  0.001513  2.040966  BC00000  0     data/exo/HAT-P-37/Literature/Bakos_20110407/        https://ui.adsabs.harvard.edu/abs/2012AJ....144...19B/abstract
2456565.301624  0.000249  2456565.301560  0.000745  330   0.004564   0.001394   clear  Literature  0.018257  0.000204  0.094151  0.081970  0.000498  0.012181  0.000863  0.38  1.86  0.002144  0.427641  BC00000  0     data/exo/HAT-P-37/Literature/Maciejewski_20130929/  https://ui.adsabs.harvard.edu/abs/2016AcA....66...55M/abstract
2457295.431795  0.000513  2457295.431700  0.001150  591   0.003939   -0.000576  Rc     Literature  0.020633  0.000369  0.101710  0.081447  0.001026  0.020263  0.001778  1.02  1.37  0.002353  1.207192  BC00000  0     data/exo/HAT-P-37/Literature/Maciejewski_20150929/  https://ui.adsabs.harvard.edu/abs/2016AcA....66...55M/abstract
2459077.403081  0.000646  2459077.402307  0.000610  1228  0.008493   0.000696   Clear  Database    0.024372  0.000473  0.103415  0.073248  0.001291  0.030166  0.002236  0.76  1.64  0.002577  2.410315  BC00010  1     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2459105.377367  0.000237  2459105.377077  0.000280  1238  0.008419   0.000570   Clear  Database    0.019259  0.000184  0.096190  0.080964  0.000473  0.015226  0.000820  0.76  0.88  0.001268  0.834346  BC00000  0     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2459161.325852  0.000590  2459161.325617  0.000590  1258  0.008184   0.000232   Clear  Database    0.018100  0.000473  0.094361  0.081928  0.001181  0.012433  0.002045  0.50  2.05  0.002986  0.626267  BC00000  0     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2459309.589731  0.000533  2459309.589487  0.000620  1311  0.007955   -0.000270  Clear  Database    0.021694  0.000467  0.096127  0.080920  0.001067  0.015207  0.001848  0.46  3.88  0.004642  4.821178  BC00000  0     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2459309.589662  0.000490  2459309.589527  0.000670  1311  0.007886   -0.000339  Clear  Database    0.020742  0.000414  0.095485  0.080565  0.000980  0.014920  0.001697  0.98  1.64  0.002805  4.019845  BC00000  0     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2459309.590497  0.000707  2459309.590300  0.000670  1311  0.008721   0.000496   R      Database    0.019404  0.000584  0.093933  0.080165  0.001414  0.013768  0.002450  1.02  0.66  0.001812  1.140513  BC00000  0     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2459379.529364  0.000495  2459379.529128  0.000570  1336  0.011688   0.003334   Clear  Database    0.016580  0.000406  0.089899  0.079619  0.000990  0.010280  0.001715  0.33  1.77  0.002821  2.953321  BC00001  1     xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx  yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2457239.484450  0.000304  2457239.484450  0.000304  571   0.005314   0.000902   R      ThisStudy   0.019025  0.000234  0.094147  0.078553  0.000608  0.015594  0.001053  0.82  0.71  0.001259  0.553669  BC00000  0     data/exo/HAT-P-37/Our/20150804_T100/                data/exo/HAT-P-37/Our/20150804_T100/
2458621.418178  0.000250  2458621.418178  0.000250  1065  0.005658   -0.001299  R      ThisStudy   0.018901  0.000194  0.094374  0.079529  0.000499  0.014846  0.000865  0.53  0.84  0.001295  0.283984  BC00000  0     data/exo/HAT-P-37/Our/20190517_T100/                data/exo/HAT-P-37/Our/20190517_T100/
